Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
1998,388,1,0,H1,90420,8,79733,79733,173406,0
1998,388,2,0,H1,90420,8,1750996,1750996,4104098,0
1998,388,1,0,H1,905,8,9131,9131,108908,0
1998,388,1,0,H1,90500,8,9131,9131,108908,0
1998,388,1,0,H1,906,8,12421,12421,39170,0
1998,388,2,0,H1,906,8,25,25,246,0
1998,388,1,0,H1,90610,8,2637,2637,7169,0
1998,388,2,0,H1,90610,8,23,23,201,0
1998,388,1,0,H1,90620,8,9784,9784,32001,0
1998,388,2,0,H1,90620,8,2,2,45,0
1998,388,1,0,H1,907,8,2078,2078,5302,0
1998,388,2,0,H1,907,8,8,8,153,0
1998,388,1,0,H1,90700,8,2078,2078,5302,0
1998,388,2,0,H1,90700,8,8,8,153,0
1998,388,1,0,H1,908,8,29912,29912,144193,0
1998,388,2,0,H1,908,8,84,84,887,0
1998,388,1,0,H1,90810,8,29812,29812,142692,0
1998,388,2,0,H1,90810,8,84,84,887,0
1998,388,1,0,H1,90820,8,66,66,1251,0
1998,388,1,0,H1,90830,8,34,34,250,0
1998,388,1,0,H1,909,8,25092,25092,52898,0
1998,388,1,0,H1,90910,8,713,713,1913,0
1998,388,1,0,H1,90920,8,14481,14481,23775,0
1998,388,1,0,H1,90930,8,5358,5358,14402,0
1998,388,1,0,H1,90940,8,1000,1000,1428,0
1998,388,1,0,H1,90950,8,3540,3540,11380,0
1998,388,1,0,H1,90111,8,141999,141999,559665,0
1998,388,2,0,H1,90111,8,960939,960939,16687902,0
1998,388,1,0,H1,901,8,164265,164265,769506,0
1998,388,2,0,H1,901,8,995528,995528,17284560,0
1998,388,1,0,H1,9,1,,,5498173,0
1998,388,2,0,H1,9,1,,,22731300,0
1998,388,1,0,H1,910,8,418252,418252,1144756,0
1998,388,2,0,H1,910,8,220915,220915,1216724,0
1998,388,1,0,H1,91010,8,29747,29747,96477,0
1998,388,2,0,H1,91010,8,25063,25063,179171,0
1998,388,1,0,H1,91020,8,738,738,5827,0
1998,388,1,0,H1,91030,8,25694,25694,54176,0
1998,388,2,0,H1,91030,8,17623,17623,5693,0
1998,388,1,0,H1,91040,8,4901,4901,13818,0
1998,388,2,0,H1,91040,8,157223,157223,934906,0
1998,388,1,0,H1,91050,8,658,658,1921,0
1998,388,2,0,H1,91050,8,18174,18174,78704,0
1998,388,1,0,H1,91091,8,8988,8988,35190,0
1998,388,2,0,H1,91091,8,404,404,4188,0
1998,388,1,0,H1,91099,8,347526,347526,937347,0
1998,388,2,0,H1,91099,8,2428,2428,14062,0
1999,388,1,0,H1,90112,8,25229,25229,134287,0
1999,388,2,0,H1,90112,8,15,15,615,0
1999,388,1,0,H1,90121,8,1040,1040,15887,0
1999,388,2,0,H1,90121,8,18747,18747,571504,0
1999,388,1,0,H1,90122,8,1008,1008,16381,0
1999,388,1,0,H1,90190,8,2812,2812,4681,0
1999,388,1,0,H1,902,8,166757,166757,1250889,0
1999,388,2,0,H1,902,8,22212,22212,221013,0
1999,388,1,0,H1,90210,8,22173,22173,213646,0
1999,388,2,0,H1,90210,8,5253,5253,50617,0
1999,388,1,0,H1,90220,8,96652,96652,623175,0
1999,388,1,0,H1,90230,8,33971,33971,330950,0
1999,388,2,0,H1,90230,8,16959,16959,170396,0
1999,388,1,0,H1,90240,8,13961,13961,83118,0
1999,388,1,0,H1,903,8,60,60,211,0
1999,388,1,0,H1,90300,8,60,60,211,0
1999,388,1,0,H1,904,8,592568,592568,2430204,0
1999,388,2,0,H1,904,8,1570691,1570691,5070129,0
1999,388,1,0,H1,90411,8,396435,396435,1844684,0
1999,388,2,0,H1,90411,8,518,518,1963,0
1999,388,1,0,H1,90412,8,131242,131242,424142,0
1999,388,2,0,H1,90412,8,28871,28871,109074,0
1999,388,1,0,H1,90420,8,64891,64891,161378,0
1999,388,2,0,H1,90420,8,1541302,1541302,4959092,0
1999,388,1,0,H1,905,8,6824,6824,85397,0
1999,388,1,0,H1,90500,8,6824,6824,85397,0
1999,388,1,0,H1,906,8,14101,14101,42924,0
1999,388,2,0,H1,906,8,1097,1097,5141,0
1999,388,1,0,H1,90610,8,1147,1147,4869,0
1999,388,2,0,H1,90610,8,1011,1011,4953,0
1999,388,1,0,H1,90620,8,12954,12954,38055,0
1999,388,2,0,H1,90620,8,86,86,188,0
1999,388,1,0,H1,907,8,2515,2515,9634,0
1999,388,2,0,H1,907,8,14,14,153,0
1999,388,1,0,H1,90700,8,2515,2515,9634,0
1999,388,2,0,H1,90700,8,14,14,153,0
1999,388,1,0,H1,908,8,21275,21275,136148,0
1999,388,2,0,H1,908,8,489,489,2998,0
1999,388,1,0,H1,90810,8,21250,21250,135598,0
1999,388,2,0,H1,90810,8,489,489,2998,0
1999,388,1,0,H1,90820,8,22,22,426,0
1999,388,1,0,H1,90830,8,3,3,124,0
1999,388,1,0,H1,909,8,23596,23596,43943,0
1999,388,1,0,H1,90910,8,371,371,1645,0
1999,388,1,0,H1,90920,8,14803,14803,21374,0
1999,388,1,0,H1,90930,8,3812,3812,8689,0
1999,388,1,0,H1,90940,8,722,722,1160,0
1999,388,1,0,H1,90950,8,3888,3888,11075,0
1999,388,1,0,H1,90111,8,12844,12844,193440,0
1999,388,2,0,H1,90111,8,1433676,1433676,23895076,0
1999,388,1,0,H1,901,8,42933,42933,364676,0
1999,388,2,0,H1,901,8,1452438,1452438,24467196,0
1999,388,1,0,H1,9,1,,,4780797,0
1999,388,2,0,H1,9,1,,,31106244,0
1999,388,1,0,H1,910,8,132080,132080,416771,0
1999,388,2,0,H1,910,8,228271,228271,1339614,0
1999,388,1,0,H1,91010,8,38374,38374,119071,0
1999,388,2,0,H1,91010,8,8510,8510,60408,0
1999,388,1,0,H1,91020,8,917,917,6380,0
1999,388,1,0,H1,91030,8,15550,15550,27577,0
1999,388,2,0,H1,91030,8,16036,16036,10422,0
1999,388,1,0,H1,91040,8,5889,5889,19181,0
1999,388,2,0,H1,91040,8,172793,172793,1130391,0
1999,388,1,0,H1,91050,8,1001,1001,4153,0
1999,388,2,0,H1,91050,8,22571,22571,101554,0
1999,388,1,0,H1,91091,8,9571,9571,35563,0
1999,388,2,0,H1,91091,8,2232,2232,11955,0
1999,388,1,0,H1,91099,8,60778,60778,204846,0
1999,388,2,0,H1,91099,8,6129,6129,24884,0
2000,388,2,0,H1,906,8,19,19,58,0
2000,388,1,0,H1,906,8,14224,14224,38051,0
2000,388,1,0,H1,90500,8,10125,10125,72938,0
2000,388,1,0,H1,905,8,10125,10125,72938,0
2000,388,2,0,H1,90420,8,1379592,1379592,4979761,0
2000,388,1,0,H1,90420,8,71050,71050,178009,0
2000,388,2,0,H1,90412,8,24323,24323,74175,0
2000,388,1,0,H1,90412,8,186989,186989,480412,0
2000,388,1,0,H1,90411,8,316744,316744,1294687,0
2000,388,2,0,H1,904,8,1403915,1403915,5053936,0
2000,388,1,0,H1,904,8,574783,574783,1953108,0
2000,388,1,0,H1,90300,8,164,164,490,0
2000,388,1,0,H1,903,8,164,164,490,0
2000,388,1,0,H1,90240,8,58183,58183,255352,0
2000,388,2,0,H1,90230,8,26144,26144,295361,0
2000,388,1,0,H1,90230,8,24824,24824,186539,0
2000,388,1,0,H1,90220,8,39375,39375,398214,0
2000,388,2,0,H1,90210,8,5814,5814,62160,0
2000,388,1,0,H1,90210,8,60473,60473,586239,0
2000,388,2,0,H1,902,8,31958,31958,357521,0
2000,388,1,0,H1,902,8,182855,182855,1426344,0
2000,388,2,0,H1,90190,8,957,957,4427,0
2000,388,1,0,H1,90190,8,371,371,956,0
2000,388,1,0,H1,90122,8,1166,1166,17028,0
2000,388,2,0,H1,90121,8,23203,23203,590937,0
2000,388,1,0,H1,90121,8,392,392,8404,0
2000,388,2,0,H1,90112,8,2312,2312,5471,0
2000,388,1,0,H1,90112,8,25957,25957,107465,0
2000,388,2,0,H1,90111,8,1689164,1689164,32308928,0
2000,388,1,0,H1,90111,8,18189,18189,220637,0
2000,388,2,0,H1,901,8,1715636,1715636,32909764,0
2000,388,1,0,H1,901,8,46075,46075,354490,0
2000,388,2,0,H1,9,1,,,39792096,0
2000,388,1,0,H1,9,1,,,4546739,0
2000,388,2,0,H1,91099,8,13350,13350,70116,0
2000,388,1,0,H1,91099,8,62386,62386,223761,0
2000,388,2,0,H1,91091,8,11,11,142,0
2000,388,1,0,H1,91091,8,26944,26944,71961,0
2000,388,2,0,H1,91050,8,44074,44074,198074,0
2000,388,1,0,H1,91050,8,1186,1186,5083,0
2000,388,2,0,H1,91040,8,166749,166749,1125802,0
2000,388,1,0,H1,91040,8,7418,7418,20898,0
2000,388,2,0,H1,91030,8,24902,24902,27696,0
2000,388,1,0,H1,91030,8,9968,9968,16703,0
2000,388,1,0,H1,91020,8,1445,1445,7928,0
2000,388,2,0,H1,91010,8,6545,6545,47523,0
2000,388,1,0,H1,91010,8,51719,51719,121711,0
2000,388,2,0,H1,910,8,255631,255631,1469353,0
2000,388,1,0,H1,910,8,161066,161066,468045,0
2000,388,1,0,H1,90950,8,4650,4650,12662,0
2000,388,1,0,H1,90940,8,2625,2625,4820,0
2000,388,1,0,H1,90930,8,3660,3660,10694,0
2000,388,1,0,H1,90920,8,18658,18658,25479,0
2000,388,1,0,H1,90910,8,1851,1851,11371,0
2000,388,1,0,H1,909,8,31444,31444,65026,0
2000,388,1,0,H1,90830,8,75,75,1235,0
2000,388,1,0,H1,90820,8,132,132,2293,0
2000,388,2,0,H1,90810,8,151,151,1388,0
2000,388,1,0,H1,90810,8,23374,23374,152465,0
2000,388,2,0,H1,908,8,151,151,1388,0
2000,388,1,0,H1,908,8,23581,23581,155993,0
2000,388,2,0,H1,90700,8,4,4,76,0
2000,388,1,0,H1,90700,8,2982,2982,12254,0
2000,388,2,0,H1,907,8,4,4,76,0
2000,388,1,0,H1,907,8,2982,2982,12254,0
2000,388,1,0,H1,90620,8,14030,14030,36810,0
2000,388,2,0,H1,90610,8,19,19,58,0
2000,388,1,0,H1,90610,8,194,194,1241,0
2001,388,2,0,H1,905,8,410,410,31999,0
2001,388,1,0,H1,905,8,3530,3530,84688,0
2001,388,2,0,H1,90420,8,679211,679211,3513249,0
2001,388,1,0,H1,90420,8,99215,99215,219465,0
2001,388,1,0,H1,90411,8,364512,364512,879585,0
2001,388,2,0,H1,904,8,712457,712457,3640720,0
2001,388,1,0,H1,904,8,585152,585152,1348410,0
2001,388,1,0,H1,90240,8,68980,68980,258531,0
2001,388,2,0,H1,90230,8,27947,27947,421013,0
2001,388,1,0,H1,90230,8,12547,12547,107453,0
2001,388,1,0,H1,90220,8,6897,6897,29219,0
2001,388,2,0,H1,90210,8,9925,9925,100097,0
2001,388,1,0,H1,90210,8,76872,76872,728934,0
2001,388,2,0,H1,902,8,37872,37872,521110,0
2001,388,1,0,H1,902,8,165296,165296,1124137,0
2001,388,2,0,H1,90122,8,253,253,6123,0
2001,388,1,0,H1,90122,8,229,229,2119,0
2001,388,2,0,H1,90112,8,18,18,799,0
2001,388,1,0,H1,90112,8,32486,32486,80391,0
2001,388,2,0,H1,90111,8,1638570,1638570,29894969,0
2001,388,1,0,H1,90111,8,3153,3153,36190,0
2001,388,2,0,H1,901,8,1657204,1657204,30467901,0
2001,388,1,0,H1,901,8,36910,36910,128804,0
2001,388,2,0,H1,9,1,,,36269252,0
2001,388,1,0,H1,9,1,,,3769410,0
2001,388,1,0,H1,90930,8,7214,7214,24076,0
2001,388,2,0,H1,90810,8,109,109,973,0
2001,388,1,0,H1,90810,8,39269,39269,246044,0
2001,388,2,0,H1,90700,8,12,12,191,0
2001,388,1,0,H1,90700,8,5268,5268,28052,0
2001,388,2,0,H1,907,8,12,12,191,0
2001,388,1,0,H1,907,8,5268,5268,28052,0
2001,388,1,0,H1,90620,8,19450,19450,44053,0
2001,388,2,0,H1,90610,8,7,7,60,0
2001,388,1,0,H1,90610,8,1824,1824,4563,0
2001,388,2,0,H1,906,8,7,7,60,0
2001,388,1,0,H1,906,8,21274,21274,48616,0
2001,388,2,0,H1,90500,8,410,410,31999,0
2001,388,1,0,H1,90500,8,3530,3530,84688,0
2001,388,2,0,H1,90412,8,33246,33246,127471,0
2001,388,1,0,H1,90412,8,121425,121425,249360,0
2001,388,2,0,H1,90121,8,18363,18363,566010,0
2001,388,1,0,H1,90121,8,1042,1042,10104,0
2001,388,2,0,H1,91099,8,42025,42025,7993,0
2001,388,1,0,H1,91099,8,107917,107917,254391,0
2001,388,2,0,H1,91091,8,2032,2032,8090,0
2001,388,1,0,H1,91091,8,48376,48376,126054,0
2001,388,2,0,H1,91050,8,37938,37938,180366,0
2001,388,1,0,H1,91050,8,2832,2832,12998,0
2001,388,2,0,H1,91040,8,196883,196883,1358917,0
2001,388,1,0,H1,91040,8,2885,2885,8007,0
2001,388,2,0,H1,91030,8,31914,31914,37957,0
2001,388,1,0,H1,91030,8,20683,20683,24499,0
2001,388,2,0,H1,91010,8,2446,2446,12975,0
2001,388,1,0,H1,91010,8,112850,112850,265083,0
2001,388,2,0,H1,910,8,313238,313238,1606298,0
2001,388,1,0,H1,910,8,296248,296248,694883,0
2001,388,1,0,H1,90950,8,1384,1384,6034,0
2001,388,1,0,H1,90940,8,515,515,1175,0
2001,388,1,0,H1,90920,8,26854,26854,27869,0
2001,388,1,0,H1,90910,8,1573,1573,4989,0
2001,388,1,0,H1,909,8,37540,37540,64143,0
2001,388,1,0,H1,90830,8,75,75,1023,0
2001,388,1,0,H1,90820,8,85,85,610,0
2001,388,2,0,H1,908,8,109,109,973,0
2001,388,1,0,H1,908,8,39429,39429,247677,0
2001,388,1,0,H1,91020,8,705,705,3851,0
2002,388,2,0,H1,90121,8,15612,15612,461405,0
2002,388,1,0,H1,90121,8,165,165,943,0
2002,388,2,0,H1,90112,8,115,115,4206,0
2002,388,1,0,H1,90112,8,127215,127215,236806,0
2002,388,2,0,H1,90111,8,1553681,1553681,32024453,0
2002,388,1,0,H1,90111,8,1041,1041,6089,0
2002,388,2,0,H1,901,8,1571653,1571653,32536285,0
2002,388,1,0,H1,901,8,129014,129014,246010,0
2002,388,2,0,H1,91099,8,5058,5058,21040,0
2002,388,1,0,H1,91099,8,56024,56024,171436,0
2002,388,2,0,H1,91091,8,10,10,116,0
2002,388,1,0,H1,91091,8,12300,12300,49933,0
2002,388,2,0,H1,91050,8,34336,34336,159932,0
2002,388,1,0,H1,91050,8,4053,4053,15785,0
2002,388,2,0,H1,91040,8,133618,133618,916603,0
2002,388,1,0,H1,91040,8,6472,6472,16529,0
2002,388,2,0,H1,91030,8,39499,39499,59571,0
2002,388,1,0,H1,91030,8,31563,31563,47112,0
2002,388,1,0,H1,91020,8,747,747,3789,6
2002,388,2,0,H1,91010,8,9526,9526,70738,0
2002,388,1,0,H1,91010,8,88200,88200,195475,6
2002,388,2,0,H1,910,8,222047,222047,1228000,0
2002,388,1,0,H1,910,8,199358,199358,500059,6
2002,388,1,0,H1,90950,8,2693,2693,11137,0
2002,388,1,0,H1,90940,8,757,757,1776,0
2002,388,1,0,H1,90930,8,4607,4607,12834,0
2002,388,1,0,H1,90920,8,10391,10391,14021,0
2002,388,1,0,H1,90910,8,2458,2458,8048,0
2002,388,1,0,H1,909,8,20906,20906,47816,0
2002,388,1,0,H1,90830,8,27,27,294,0
2002,388,1,0,H1,90820,8,2198,2198,2096,0
2002,388,2,0,H1,90810,8,85,85,566,0
2002,388,1,0,H1,90810,8,18387,18387,105674,0
2002,388,2,0,H1,908,8,85,85,566,0
2002,388,1,0,H1,908,8,20612,20612,108064,0
2002,388,1,0,H1,90700,8,2221,2221,13839,0
2002,388,1,0,H1,907,8,2221,2221,13839,0
2002,388,2,0,H1,90620,8,5,5,72,0
2002,388,1,0,H1,90620,8,16520,16520,36118,0
2002,388,2,0,H1,90610,8,24,24,101,0
2002,388,1,0,H1,90610,8,1756,1756,4009,0
2002,388,2,0,H1,906,8,29,29,173,0
2002,388,1,0,H1,906,8,18276,18276,40127,0
2002,388,2,0,H1,90500,8,589,589,77322,6
2002,388,1,0,H1,90500,8,22413,22413,52251,6
2002,388,2,0,H1,905,8,589,589,77322,6
2002,388,1,0,H1,905,8,22413,22413,52251,6
2002,388,2,0,H1,90420,8,597018,597018,3429617,0
2002,388,1,0,H1,90420,8,90998,90998,217763,0
2002,388,2,0,H1,90412,8,17039,17039,74798,0
2002,388,1,0,H1,90412,8,86595,86595,196187,0
2002,388,2,0,H1,90411,8,14339,14339,34705,0
2002,388,1,0,H1,90411,8,306534,306534,582240,0
2002,388,2,0,H1,904,8,628396,628396,3539120,0
2002,388,1,0,H1,904,8,484127,484127,996190,0
2002,388,2,0,H1,90300,8,33,33,394,0
2002,388,2,0,H1,903,8,33,33,394,0
2002,388,2,0,H1,90240,8,204,204,3270,0
2002,388,1,0,H1,90240,8,61896,61896,174805,0
2002,388,2,0,H1,90230,8,41040,41040,412877,0
2002,388,1,0,H1,90230,8,17903,17903,144719,0
2002,388,2,0,H1,90220,8,12794,12794,127605,0
2002,388,1,0,H1,90220,8,12850,12850,55031,0
2002,388,3,0,H1,90210,8,550,550,1155,0
2002,388,2,0,H1,90210,8,13732,13732,112948,0
2002,388,1,0,H1,90210,8,80494,80494,637038,0
2002,388,3,0,H1,902,8,550,550,1155,0
2002,388,2,0,H1,902,8,67770,67770,656700,0
2002,388,1,0,H1,902,8,173143,173143,1011593,0
2002,388,2,0,H1,90190,8,14,14,288,0
2002,388,1,0,H1,90190,8,7,7,28,0
2002,388,2,0,H1,90122,8,2231,2231,45933,0
2002,388,1,0,H1,90122,8,586,586,2144,0
2002,388,3,0,H1,9,1,,,1155,0
2002,388,2,0,H1,9,1,,,38038560,0
2002,388,1,0,H1,9,1,,,3015949,0
2003,388,2,0,H1,91099,8,1690,1690,8132,0
2003,388,1,0,H1,91099,8,58334,58334,188146,0
2003,388,2,0,H1,91091,8,33,33,99,0
2003,388,1,0,H1,91091,8,8073,8073,35038,0
2003,388,3,0,H1,91050,8,17,17,90,0
2003,388,2,0,H1,91050,8,41610,41610,203790,0
2003,388,1,0,H1,91050,8,5023,5023,17110,0
2003,388,2,0,H1,91040,8,123274,123274,886173,0
2003,388,1,0,H1,91040,8,6662,6662,18068,0
2003,388,2,0,H1,91030,8,57169,57169,70143,0
2003,388,1,0,H1,91030,8,34229,34229,48352,0
2003,388,1,0,H1,91020,8,516,516,5046,0
2003,388,2,0,H1,91010,8,6764,6764,60119,0
2003,388,1,0,H1,91010,8,102177,102177,217476,0
2003,388,3,0,H1,910,8,17,17,90,0
2003,388,2,0,H1,910,8,230540,230540,1228456,0
2003,388,1,0,H1,910,8,215014,215014,529237,0
2003,388,1,0,H1,90950,8,2386,2386,14809,0
2003,388,1,0,H1,90940,8,2510,2510,5554,0
2003,388,1,0,H1,90930,8,6762,6762,14526,0
2003,388,2,0,H1,90920,8,11,11,42,0
2003,388,1,0,H1,90920,8,19957,19957,27284,0
2003,388,1,0,H1,90910,8,2547,2547,7742,0
2003,388,2,0,H1,909,8,11,11,42,0
2003,388,1,0,H1,909,8,34162,34162,69915,0
2003,388,1,0,H1,90820,8,1967,1967,4170,0
2003,388,2,0,H1,90810,8,1031,1031,4879,0
2003,388,1,0,H1,90810,8,17278,17278,114654,0
2003,388,2,0,H1,908,8,1031,1031,4879,0
2003,388,1,0,H1,908,8,19245,19245,118824,0
2003,388,2,0,H1,90700,8,16,16,185,0
2003,388,1,0,H1,90700,8,3007,3007,11620,0
2003,388,2,0,H1,907,8,16,16,185,0
2003,388,1,0,H1,907,8,3007,3007,11620,0
2003,388,2,0,H1,90620,8,163,163,270,0
2003,388,1,0,H1,90620,8,16525,16525,35162,0
2003,388,2,0,H1,90610,8,68,68,421,0
2003,388,1,0,H1,90610,8,558,558,1795,0
2003,388,2,0,H1,906,8,231,231,691,0
2003,388,1,0,H1,906,8,17083,17083,36957,0
2003,388,3,0,H1,90500,8,60,60,1014,0
2003,388,2,0,H1,90500,8,6857,6857,15245,0
2003,388,1,0,H1,90500,8,2488,2488,66541,0
2003,388,3,0,H1,905,8,60,60,1014,0
2003,388,2,0,H1,905,8,6857,6857,15245,0
2003,388,1,0,H1,905,8,2488,2488,66541,0
2003,388,2,0,H1,90420,8,403660,403660,3221814,0
2003,388,1,0,H1,90420,8,106733,106733,257286,0
2003,388,2,0,H1,90412,8,23699,23699,78493,0
2003,388,1,0,H1,90412,8,249597,249597,402584,0
2003,388,2,0,H1,90411,8,4218,4218,9408,0
2003,388,1,0,H1,90411,8,376929,376929,843551,0
2003,388,2,0,H1,904,8,431577,431577,3309715,0
2003,388,1,0,H1,904,8,733259,733259,1503421,0
2003,388,2,0,H1,90240,8,941,941,12356,0
2003,388,1,0,H1,90240,8,48563,48563,202292,0
2003,388,3,0,H1,90230,8,355,355,2681,0
2003,388,2,0,H1,90230,8,18178,18178,207208,0
2003,388,1,0,H1,90230,8,4245,4245,45415,0
2003,388,3,0,H1,90220,8,875,875,1421,0
2003,388,2,0,H1,90220,8,1606,1606,7680,0
2003,388,1,0,H1,90220,8,10502,10502,50556,0
2003,388,3,0,H1,90210,8,369,369,1973,0
2003,388,2,0,H1,90210,8,16374,16374,179376,0
2003,388,1,0,H1,90210,8,108896,108896,796435,0
2003,388,3,0,H1,902,8,1599,1599,6075,0
2003,388,2,0,H1,902,8,37099,37099,406620,0
2003,388,1,0,H1,902,8,172206,172206,1094699,0
2003,388,1,0,H1,90190,8,232,232,1040,0
2003,388,1,0,H1,90122,8,897,897,4512,0
2003,388,3,0,H1,90121,8,8,8,99,0
2003,388,2,0,H1,90121,8,14175,14175,421505,0
2003,388,1,0,H1,90121,8,80,80,665,0
2003,388,2,0,H1,90112,8,159,159,6879,0
2003,388,1,0,H1,90112,8,143319,143319,269976,0
2003,388,2,0,H1,90111,8,1425796,1425796,28135446,0
2003,388,1,0,H1,90111,8,43909,43909,184535,0
2003,388,3,0,H1,901,8,8,8,99,0
2003,388,2,0,H1,901,8,1440130,1440130,28563830,0
2003,388,1,0,H1,901,8,188437,188437,460728,0
2003,388,3,0,H1,9,1,,,7277,0
2003,388,2,0,H1,9,1,,,33529664,0
2003,388,1,0,H1,9,1,,,3891941,0
1991,388,1,0,H0,9,1,,,2500303,0
1991,388,2,0,H0,9,1,,,16208021,0
1991,388,3,0,H0,9,1,,,2174,0
1992,388,1,0,H0,9,1,,,2208517,0
1992,388,2,0,H0,9,1,,,20925376,0
1993,388,1,0,H0,9,1,,,2954029,0
1993,388,2,0,H0,9,1,,,23348477,0
1996,388,1,0,H0,9,1,,,4621722,0
1996,388,2,0,H0,9,1,,,36891104,0
1996,388,3,0,H0,9,1,,,210,0
1997,388,1,0,H0,9,1,,,5244967,0
1997,388,2,0,H0,9,1,,,38710304,0
1991,388,1,0,H0,901,8,141913,141913,333384,0
1991,388,2,0,H0,901,8,912539,912539,11982111,0
1992,388,1,0,H0,901,8,219727,219727,354113,0
1992,388,2,0,H0,901,8,1325778,1325778,16374624,0
1993,388,1,0,H0,901,8,280239,280239,573234,0
1993,388,2,0,H0,901,8,1395331,1395331,19431134,0
1996,388,1,0,H0,901,8,269720,269720,936177,0
1996,388,2,0,H0,901,8,1651376,1651376,32098464,0
1996,388,3,0,H0,901,8,30,30,210,0
1997,388,1,0,H0,901,8,154080,154080,813563,0
1997,388,2,0,H0,901,8,1735322,1735322,34553548,0
1991,388,1,0,H0,90111,8,129195,129195,257665,0
1991,388,2,0,H0,90111,8,904408,904408,11817115,0
1992,388,1,0,H0,90111,8,210065,210065,315547,0
1992,388,2,0,H0,90111,8,1317923,1317923,16203205,0
1993,388,1,0,H0,90111,8,274066,274066,498642,0
1993,388,2,0,H0,90111,8,1375101,1375101,19066517,0
1996,388,1,0,H0,90111,8,251908,251908,765463,0
1996,388,2,0,H0,90111,8,1630415,1630415,31486765,0
1997,388,1,0,H0,90111,8,141499,141499,725900,0
1997,388,2,0,H0,90111,8,1718591,1718591,34049684,0
1991,388,1,0,H0,90121,8,406,406,6220,0
1991,388,2,0,H0,90121,8,8131,8131,164996,0
1992,388,1,0,H0,90121,8,179,179,1741,0
1992,388,2,0,H0,90121,8,7855,7855,171419,0
1993,388,1,0,H0,90121,8,705,705,8527,0
1993,388,2,0,H0,90121,8,20214,20214,364588,0
1996,388,2,0,H0,90121,8,20941,20941,611629,0
1996,388,3,0,H0,90121,8,10,10,140,0
1997,388,1,0,H0,90121,8,449,449,6172,0
1997,388,2,0,H0,90121,8,16699,16699,503701,0
1991,388,1,0,H0,90140,8,12312,12312,69499,0
1992,388,1,0,H0,90140,8,9483,9483,36825,0
1993,388,1,0,H0,90140,8,5468,5468,66065,0
1993,388,2,0,H0,90140,8,16,16,29,0
1996,388,1,0,H0,90140,8,17812,17812,170714,0
1996,388,2,0,H0,90140,8,20,20,70,0
1996,388,3,0,H0,90140,8,20,20,70,0
1997,388,1,0,H0,90140,8,12132,12132,81491,0
1997,388,2,0,H0,90140,8,32,32,162,0
1991,388,1,0,H0,902,8,151079,151079,665297,0
1991,388,2,0,H0,902,8,13162,13162,39165,0
1992,388,1,0,H0,902,8,84118,84118,332857,0
1993,388,1,0,H0,902,8,135688,135688,808899,0
1996,388,1,0,H0,902,8,198224,198224,1159784,0
1997,388,1,0,H0,902,8,177026,177026,1132128,0
1991,388,1,0,H0,90240,8,151079,151079,665297,0
1991,388,2,0,H0,90240,8,13162,13162,39165,0
1992,388,1,0,H0,90240,8,84118,84118,332857,0
1993,388,1,0,H0,90240,8,135688,135688,808899,0
1996,388,1,0,H0,90240,8,198224,198224,1159784,0
1997,388,1,0,H0,90240,8,177026,177026,1132128,0
1991,388,1,0,H0,903,8,1375,1375,9332,0
1992,388,1,0,H0,903,8,1776,1776,11750,0
1993,388,1,0,H0,903,8,3245,3245,35213,0
1996,388,1,0,H0,903,8,3967,3967,9878,0
1997,388,1,0,H0,903,8,121,121,1063,0
1991,388,1,0,H0,90300,8,1375,1375,9332,0
1992,388,1,0,H0,90300,8,1776,1776,11750,0
1993,388,1,0,H0,90300,8,3245,3245,35213,0
1996,388,1,0,H0,90300,8,3967,3967,9878,0
1997,388,1,0,H0,90300,8,121,121,1063,0
1991,388,1,0,H0,904,8,261995,261995,425122,0
1991,388,2,0,H0,904,8,1783253,1783253,3582308,0
1992,388,1,0,H0,904,8,345852,345852,558390,0
1992,388,2,0,H0,904,8,1824137,1824137,3806976,0
1993,388,1,0,H0,904,8,522048,522048,647371,0
1993,388,2,0,H0,904,8,1743451,1743451,3246522,0
1996,388,1,0,H0,904,8,495916,495916,1246675,0
1996,388,2,0,H0,904,8,1730606,1730606,3803721,0
1997,388,1,0,H0,904,8,605266,605266,1895069,0
1997,388,2,0,H0,904,8,1290026,1290026,2959580,0
1991,388,1,0,H0,90411,8,179260,179260,280093,0
1991,388,2,0,H0,90411,8,488,488,987,0
1992,388,1,0,H0,90411,8,272178,272178,380147,0
1993,388,1,0,H0,90411,8,293137,293137,426499,0
1993,388,2,0,H0,90411,8,574,574,804,0
1996,388,1,0,H0,90411,8,360596,360596,915478,0
1996,388,2,0,H0,90411,8,8364,8364,17290,0
1997,388,1,0,H0,90411,8,317315,317315,1156925,0
1997,388,2,0,H0,90411,8,6778,6778,21421,0
1991,388,1,0,H0,90412,8,59780,59780,104068,0
1991,388,2,0,H0,90412,8,21878,21878,31963,0
1992,388,1,0,H0,90412,8,40204,40204,85302,0
1992,388,2,0,H0,90412,8,51140,51140,92350,0
1993,388,1,0,H0,90412,8,118155,118155,115026,0
1993,388,2,0,H0,90412,8,54631,54631,115026,0
1996,388,1,0,H0,90412,8,66445,66445,171585,0
1996,388,2,0,H0,90412,8,38411,38411,83981,0
1997,388,1,0,H0,90412,8,129484,129484,354644,0
